Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-is-estimated-date-of-birth.json	1758	7	1	0	0	0	0	11	0	10	0	0	0	0	0	0	0	0	0	0	51	82	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medical-insurance-company.json	3533	12	0	0	0	0	0	104	0	72	0	0	0	0	0	0	0	1	0	0	305	345	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-medical-insurance.json	2617	9	0	0	0	0	0	85	0	74	0	0	0	0	0	0	0	1	0	0	269	397	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-mother-relation-to-patient.json	1676	7	0	0	0	0	0	75	0	79	0	0	0	0	0	0	0	1	0	0	281	352	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-patient-educational-level.json	4032	11	0	0	0	0	0	117	0	113	0	0	0	0	0	0	0	1	0	0	438	697	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-patient-home-language.json	2906	8	0	0	0	0	0	113	0	111	0	0	0	0	0	0	0	2	0	0	413	537	0	0	0	17	1	0
fsh-generated/resources/StructureDefinition-relation-to-patient.json	5024	14	0	0	0	0	0	0	0	126	0	0	1	0	0	0	0	1	0	0	338	308	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-relative-relation-to-patient.json	1416	5	1	0	0	0	0	76	0	76	0	0	0	0	0	0	0	1	0	0	269	240	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-spouse-occupation.json	2884	5	0	0	0	0	0	113	0	125	0	0	0	0	0	0	0	1	0	0	419	335	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-spouse-relation-to-patient.json	1661	5	0	0	0	0	0	76	0	77	0	0	0	0	0	0	0	1	0	0	268	286	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-structure-map.json	1775	5	0	0	0	0	0	11	0	10	0	0	0	0	0	0	0	1	0	0	48	49	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-target-facility-encounter.json	1893	8	0	0	0	0	0	93	0	97	0	0	0	0	0	0	0	1	0	0	344	504	0	0	0	9	0	1
fsh-generated/resources/ValueSet-vs-home-language.json	450	6	0	0	0	0	0	0	1	59	0	0	0	0	0	0	0	0	0	0	8	2464	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vs-human-name-codes.json	604	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	56	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-loinc-education-level-attained.json	1488	6	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	14	151	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-occupation.json	575	4	1	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	8	2287	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-proprietary-education-level-attained.json	592	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	53	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vs-spouse-relation-type.json	598	3	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	8	126	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-vaccines.json	5195	14	0	0	0	0	0	0	0	463	0	0	0	0	0	0	0	0	0	0	26	409	0	0	0	0	0	0
input/maps/AdministrativeSexToAdministrativeGender.fml	759	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	1	0	0
input/maps/PropietaryEducationLevelToLOINCEducationLevel.fml	2236	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	0
