Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/RelatedPerson-RelativeRelatedPersonExample.json	599	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-SmartcareGuardianRelatedPersonExample.json	604	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/RelatedPerson-SpouseRelatedPersonExample.json	676	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-administrative-sex.json	1895	4	0	0	0	0	0	15	0	42	0	0	0	0	0	0	0	1	0	0	60	918	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-born-in-zambia.json	1652	4	0	0	0	0	0	11	0	17	0	0	0	0	0	0	0	0	0	0	52	183	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-chief-at-birth-relation-to-patient.json	1881	4	0	0	0	0	0	271	0	83	0	0	0	0	0	0	0	0	0	0	254	750	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-date-patient-first-married.json	4382	8	0	0	0	0	0	176	0	142	0	0	0	0	0	0	0	1	0	0	424	598	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-father-relation-to-patient.json	1893	5	1	0	0	0	0	73	0	74	0	0	0	0	0	0	0	1	0	0	250	406	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-generic-social-history-observation-profile.json	2517	5	0	0	0	0	0	100	0	104	0	0	1	0	0	0	0	0	0	0	309	369	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-guardian-occupation.json	2904	5	0	0	0	0	0	115	0	99	0	0	0	0	0	0	0	1	0	0	385	476	0	0	0	14	0	1
fsh-generated/resources/StructureDefinition-guardian-relation-to-patient.json	2138	5	0	0	0	0	0	71	0	68	0	0	0	0	0	0	0	1	0	0	252	470	0	0	0	14	0	0
fsh-generated/resources/StructureDefinition-healthcare-service-provider.json	3165	6	0	0	0	0	0	66	0	90	0	0	0	0	0	0	0	0	0	0	268	357	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-hpv-full-bundle.json	8706	15	0	0	0	0	0	467	0	281	0	0	0	0	0	0	0	2	0	0	1188	1693	0	0	0	38	0	2
fsh-generated/resources/StructureDefinition-hpv-immunization-patient.json	6116	10	0	0	0	0	0	245	0	143	0	0	1	0	0	0	0	1	0	0	570	469	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-hpv-immunization.json	2463	5	0	0	0	0	0	158	0	76	0	0	0	0	0	0	0	1	0	0	272	309	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-hpv-immunocomprommised.json	3538	7	0	0	0	0	0	101	0	107	0	0	0	0	0	0	0	1	0	0	431	454	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-hpv-vaccination-patient-registration-date.json	1778	3	0	0	0	0	0	8	0	10	0	0	0	0	0	0	0	0	0	0	49	69	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-hpv-vaccination-site-type.json	1633	4	0	0	0	0	0	72	0	34	0	0	0	0	0	0	0	0	0	0	136	183	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-hpv-vaccine-details.json	1544	4	0	0	0	0	0	50	0	69	0	0	0	0	0	0	0	0	0	0	152	205	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-immunization-patient.json	6296	10	1	0	0	0	0	0	0	137	0	0	0	0	0	0	0	1	0	0	399	476	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-is-estimated-date-of-birth.json	1758	4	0	0	0	0	0	11	0	10	0	0	0	0	0	0	0	0	0	0	50	69	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-medical-insurance-company.json	3203	6	0	0	0	0	0	134	0	64	0	0	0	0	0	0	0	1	0	0	269	287	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-medical-insurance.json	2627	5	0	0	0	0	0	121	0	74	0	0	0	0	0	0	0	0	0	0	273	364	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-mother-relation-to-patient.json	2015	4	0	0	0	0	0	77	0	67	0	0	0	0	0	0	0	1	0	0	251	458	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-patient-educational-level.json	3781	7	0	0	1	0	0	114	0	124	0	0	0	0	0	0	0	1	0	0	418	569	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-patient-home-language.json	3215	6	0	0	0	0	0	104	0	100	0	0	1	0	0	0	0	0	0	0	407	449	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-relation-to-patient.json	4653	8	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	1	0	0	282	390	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-relative-relation-to-patient.json	1780	4	0	0	0	0	0	66	0	65	0	0	0	0	0	0	0	0	0	0	239	315	0	0	0	4	1	0
fsh-generated/resources/StructureDefinition-smartcare-full-bundle.json	17998	28	0	0	0	0	0	696	0	706	0	0	0	0	0	0	0	5	0	0	2447	1905	0	0	0	56	0	5
fsh-generated/resources/StructureDefinition-smartcare-immunization-patient.json	6573	10	0	0	0	0	0	134	0	142	0	0	1	0	0	0	0	1	0	0	500	454	0	1	0	13	0	1
fsh-generated/resources/StructureDefinition-smartcare-vaccination-site-type.json	1663	4	0	0	0	0	0	33	0	41	0	0	0	0	0	0	0	0	0	0	134	136	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-spouse-occupation.json	2902	5	0	0	0	0	0	93	0	128	0	0	0	0	0	0	0	1	0	0	382	308	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-spouse-relation-to-patient.json	2046	5	1	0	0	0	0	91	0	65	0	0	0	0	0	0	0	0	0	0	248	197	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-target-facility-encounter.json	2545	5	0	0	0	0	0	99	0	95	0	0	0	0	0	0	0	1	0	0	354	265	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-vaccine-administration.json	3626	6	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	1	0	0	285	235	0	0	0	7	0	0
fsh-generated/resources/ValueSet-vs-administrative-sex.json	639	4	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	10	2033	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-home-language.json	450	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	56	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-loinc-education-level-attained.json	1488	3	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	1	0	13	74	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-proprietary-education-level-attained.json	592	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	34	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vs-proprietary-hpv-vaccination-site.json	599	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	28	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-proprietary-smartcare-vaccination-site.json	629	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	27	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-vaccines.json	5190	9	0	0	0	0	0	0	1	231	0	0	0	0	0	0	0	0	0	0	26	189	0	0	0	0	0	0
input/maps/PropietaryEducationLevelToLOINCEducationLevel.fml	1047	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	26	9	0	0	0	1	0	0
